# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0               	N/A	N/A	N/A	N/A	N/A
0.12382         	8.90243962e-04	3.23771151e-04	5.18972290e-04	3.50220202e-04	1.67010096e-04	4.74110867e-05
0.12384         	8.90126647e-04	3.24648036e-04	5.22695367e-04	3.53774684e-04	1.61364247e-04	4.65200515e-05
0.12386         	8.90013670e-04	3.24634728e-04	5.26198304e-04	3.57044469e-04	1.57335885e-04	4.57055737e-05
0.12388         	8.89906918e-04	3.24031936e-04	5.30253875e-04	3.60755097e-04	1.53245115e-04	4.49373641e-05
0.1239          	8.89916697e-04	3.23422846e-04	5.34233798e-04	3.64151299e-04	1.49880646e-04	4.41339046e-05
0.12392         	8.89961201e-04	3.22678492e-04	5.38637838e-04	3.67528856e-04	1.46482657e-04	4.34281048e-05
0.12394         	8.90015469e-04	3.21768112e-04	5.43191664e-04	3.70762606e-04	1.43681917e-04	4.27206603e-05
0.12396         	8.90142411e-04	3.21019602e-04	5.48441057e-04	3.74383644e-04	1.41230612e-04	4.19887391e-05
0.12398         	8.90303567e-04	3.20250459e-04	5.53990718e-04	3.78180272e-04	1.39817067e-04	4.12615334e-05
0.124           	8.90831065e-04	3.19610725e-04	5.59508978e-04	3.81915731e-04	1.38757852e-04	4.04757461e-05
0.12402         	8.91424563e-04	3.19154788e-04	5.65050257e-04	3.85488578e-04	1.38262003e-04	3.94959106e-05
0.12404         	8.92061030e-04	3.18815976e-04	5.70726553e-04	3.89138016e-04	1.37101578e-04	3.85601244e-05
0.12406         	8.92424133e-04	3.18786959e-04	5.76305281e-04	3.92658622e-04	1.35666540e-04	3.76627878e-05
0.12408         	8.92660174e-04	3.18828249e-04	5.81737107e-04	3.96330251e-04	1.34163271e-04	3.69071166e-05
0.1241          	8.92931976e-04	3.18679719e-04	5.87187264e-04	3.99663658e-04	1.32404960e-04	3.61670034e-05
0.12412         	8.93145444e-04	3.18616190e-04	5.92558685e-04	4.03219421e-04	1.30945888e-04	3.54340301e-05
0.12414         	8.93296532e-04	3.18554703e-04	5.97931591e-04	4.07034502e-04	1.30108475e-04	3.47410706e-05
0.12416         	8.93477331e-04	3.18699240e-04	6.03243309e-04	4.10886009e-04	1.29517511e-04	3.41723526e-05
0.12418         	8.93866550e-04	3.18855056e-04	6.08143540e-04	4.14603508e-04	1.28889866e-04	3.39427372e-05
0.1242          	8.94418944e-04	3.19045434e-04	6.13170446e-04	4.18539633e-04	1.28372038e-04	3.39291111e-05
0.12422         	8.94882966e-04	3.19119283e-04	6.18047343e-04	4.22077964e-04	1.28387376e-04	3.40521174e-05
0.12424         	8.95261126e-04	3.19199704e-04	6.23520028e-04	4.26102287e-04	1.29042764e-04	3.41784576e-05
0.12426         	8.95420698e-04	3.19356940e-04	6.29364190e-04	4.30040600e-04	1.29580014e-04	3.43055901e-05
0.12428         	8.95553267e-04	3.19206732e-04	6.35281357e-04	4.33486987e-04	1.29872493e-04	3.44436398e-05
0.1243          	8.95524294e-04	3.19047148e-04	6.40744817e-04	4.36089331e-04	1.30067362e-04	3.45742764e-05
0.12432         	8.95559988e-04	3.19110453e-04	6.45998871e-04	4.38379614e-04	1.30364696e-04	3.44975357e-05
0.12434         	8.95517101e-04	3.19084583e-04	6.51194762e-04	4.40110891e-04	1.30802228e-04	3.43750036e-05
0.12436         	8.95510756e-04	3.18580612e-04	6.56863178e-04	4.41774424e-04	1.31358277e-04	3.42271596e-05
0.12438         	8.95730250e-04	3.18121493e-04	6.62175333e-04	4.43678684e-04	1.31892690e-04	3.40486144e-05
0.1244          	8.95812355e-04	3.17746647e-04	6.67188702e-04	4.45842421e-04	1.32199332e-04	3.38257523e-05
0.12442         	8.96009128e-04	3.17231719e-04	6.72102862e-04	4.47889451e-04	1.32988509e-04	3.36242301e-05
0.12444         	8.95991701e-04	3.16378168e-04	6.77082878e-04	4.49554739e-04	1.33594830e-04	3.33782766e-05
0.12446         	8.95858492e-04	3.15569352e-04	6.81932552e-04	4.51002899e-04	1.34122623e-04	3.31000929e-05
0.12448         	8.95915151e-04	3.14567957e-04	6.86505671e-04	4.52108433e-04	1.34524619e-04	3.27985684e-05
0.1245          	8.95785789e-04	3.13365691e-04	6.91224675e-04	4.52908364e-04	1.34727404e-04	3.25367278e-05
0.12452         	8.95369369e-04	3.12148732e-04	6.96045185e-04	4.53522115e-04	1.34698395e-04	3.23139996e-05
0.12454         	8.94921052e-04	3.10858466e-04	7.00888716e-04	4.54260366e-04	1.34581228e-04	3.20532118e-05
0.12456         	8.94205107e-04	3.09595549e-04	7.05435573e-04	4.55700432e-04	1.34458333e-04	3.18261351e-05
0.12458         	8.93464684e-04	3.08191123e-04	7.09273381e-04	4.57243637e-04	1.34232504e-04	3.16501651e-05
0.1246          	8.93070092e-04	3.06653796e-04	7.13199318e-04	4.58646355e-04	1.33905438e-04	3.14547874e-05
0.12462         	8.92498951e-04	3.05031754e-04	7.17111402e-04	4.59666563e-04	1.33494745e-04	3.12662231e-05
0.12464         	8.91707415e-04	3.03464437e-04	7.21506558e-04	4.60611018e-04	1.33004904e-04	3.10705739e-05
0.12466         	8.90673498e-04	3.01913291e-04	7.24990437e-04	4.61587954e-04	1.32514196e-04	3.08621092e-05
0.12468         	8.89802387e-04	3.00425353e-04	7.28273866e-04	4.62548007e-04	1.31977684e-04	3.06371667e-05
0.1247          	8.88747718e-04	2.99012478e-04	7.30492711e-04	4.63698856e-04	1.31368159e-04	3.03975486e-05
0.12472         	8.87402357e-04	2.97717717e-04	7.32808258e-04	4.64817094e-04	1.30691172e-04	3.01085806e-05
0.12474         	8.85707006e-04	2.96186370e-04	7.33543411e-04	4.65739165e-04	1.29953064e-04	2.97848121e-05
0.12476         	8.84318211e-04	2.94460464e-04	7.35151059e-04	4.66293088e-04	1.29288106e-04	2.94559188e-05
0.12478         	8.83504239e-04	2.92922401e-04	7.37682995e-04	4.66835502e-04	1.28907979e-04	2.91062795e-05
0.1248          	8.82481069e-04	2.91330747e-04	7.39069382e-04	4.67694407e-04	1.28500277e-04	2.87445279e-05
0.12482         	8.80970209e-04	2.89643512e-04	7.40897456e-04	4.69079022e-04	1.28074157e-04	2.83822360e-05
0.12484         	8.79277584e-04	2.87811486e-04	7.43070869e-04	4.70963272e-04	1.27628002e-04	2.80292249e-05
0.12486         	8.77900327e-04	2.86051160e-04	7.44355821e-04	4.73056896e-04	1.27161971e-04	2.76695888e-05
0.12488         	8.76441624e-04	2.84102309e-04	7.43940553e-04	4.75037855e-04	1.26676565e-04	2.72994275e-05
0.1249          	8.74800347e-04	2.81993267e-04	7.43027462e-04	4.76891670e-04	1.26237454e-04	2.68970959e-05
0.12492         	8.72911783e-04	2.79867291e-04	7.43149208e-04	4.78869457e-04	1.26109769e-04	2.65459980e-05
0.12494         	8.70711605e-04	2.77813841e-04	7.43356227e-04	4.80607479e-04	1.26464495e-04	2.61841434e-05
0.12496         	8.68598217e-04	2.75906336e-04	7.44773698e-04	4.82762388e-04	1.26835576e-04	2.58641285e-05
0.12498         	8.67469500e-04	2.74083565e-04	7.46694997e-04	4.84883412e-04	1.27132921e-04	2.56833353e-05
0.125           	8.66449871e-04	2.72320023e-04	7.47183326e-04	4.87104873e-04	1.27535042e-04	2.54795636e-05
0.12502         	8.65242108e-04	2.70741472e-04	7.47154762e-04	4.89043448e-04	1.28286598e-04	2.52783779e-05
0.12504         	8.63779760e-04	2.69262889e-04	7.46516417e-04	4.91059998e-04	1.28990512e-04	2.50837969e-05
0.12506         	8.62175044e-04	2.67588242e-04	7.45031599e-04	4.92899629e-04	1.29651088e-04	2.49160055e-05
0.12508         	8.60384512e-04	2.65909167e-04	7.45009815e-04	4.94230532e-04	1.30260689e-04	2.47541614e-05
0.1251          	8.58791654e-04	2.64380859e-04	7.45260515e-04	4.95560693e-04	1.30840583e-04	2.45987849e-05
0.12512         	8.57335471e-04	2.62865108e-04	7.45797470e-04	4.96738731e-04	1.31365481e-04	2.44313601e-05
0.12514         	8.55705773e-04	2.61430472e-04	7.47203473e-04	4.97881418e-04	1.31845149e-04	2.43277586e-05
0.12516         	8.53854574e-04	2.60055996e-04	7.48594868e-04	4.98610130e-04	1.32433181e-04	2.42646517e-05
0.12518         	8.52260671e-04	2.58615477e-04	7.49254317e-04	4.98919247e-04	1.33354035e-04	2.42089378e-05
0.1252          	8.51032284e-04	2.57135341e-04	7.48656230e-04	4.99111391e-04	1.34321389e-04	2.41594133e-05
0.12522         	8.49736015e-04	2.55782977e-04	7.46969444e-04	4.98693990e-04	1.35271101e-04	2.40998010e-05
0.12524         	8.48293329e-04	2.54467914e-04	7.44384661e-04	4.98128206e-04	1.36180921e-04	2.40301596e-05
0.12526         	8.46780013e-04	2.53620661e-04	7.40951709e-04	4.97695351e-04	1.37062956e-04	2.39978942e-05
0.12528         	8.45239332e-04	2.52627504e-04	7.36705236e-04	4.96936836e-04	1.37936622e-04	2.39559610e-05
0.1253          	8.43882893e-04	2.51676508e-04	7.32075401e-04	4.96084875e-04	1.38804876e-04	2.39173991e-05
0.12532         	8.42583754e-04	2.50785388e-04	7.27631089e-04	4.96056950e-04	1.39647315e-04	2.38915832e-05
0.12534         	8.41096557e-04	2.49988346e-04	7.25889930e-04	4.96148758e-04	1.40468303e-04	2.38663214e-05
0.12536         	8.39656172e-04	2.49507772e-04	7.23845504e-04	4.95551411e-04	1.41264619e-04	2.38678827e-05
0.12538         	8.38146110e-04	2.49221576e-04	7.21176934e-04	4.94881612e-04	1.42058273e-04	2.38596200e-05
0.1254          	8.36573236e-04	2.48907145e-04	7.19271808e-04	4.94169354e-04	1.42976270e-04	2.38419881e-05
0.12542         	8.35539330e-04	2.48689634e-04	7.17334427e-04	4.93071814e-04	1.44051894e-04	2.38618396e-05
0.12544         	8.34683319e-04	2.48515383e-04	7.13864838e-04	4.92190413e-04	1.45135476e-04	2.38601763e-05
0.12546         	8.33750281e-04	2.48418655e-04	7.09672676e-04	4.91254722e-04	1.46220982e-04	2.38253288e-05
0.12548         	8.32693859e-04	2.48336508e-04	7.05429595e-04	4.91221151e-04	1.47311388e-04	2.37935655e-05
0.1255          	8.31494207e-04	2.48142786e-04	7.01717016e-04	4.91228261e-04	1.48404337e-04	2.37676549e-05
0.12552         	8.30167918e-04	2.48044199e-04	6.97845106e-04	4.91327742e-04	1.49504573e-04	2.37398673e-05
0.12554         	8.28712159e-04	2.48054329e-04	6.93582295e-04	4.91049926e-04	1.50610471e-04	2.36783511e-05
0.12556         	8.27314458e-04	2.48178153e-04	6.89262138e-04	4.90822284e-04	1.51953916e-04	2.35885189e-05
0.12558         	8.26051425e-04	2.48334778e-04	6.85571605e-04	4.90146589e-04	1.53347750e-04	2.34991017e-05
0.1256          	8.24658330e-04	2.48493092e-04	6.83391629e-04	4.88592647e-04	1.54755522e-04	2.34381786e-05
0.12562         	8.23183472e-04	2.48829960e-04	6.81553157e-04	4.87049449e-04	1.56180958e-04	2.33564085e-05
0.12564         	8.21634671e-04	2.49177576e-04	6.79902379e-04	4.85072559e-04	1.57620041e-04	2.32706197e-05
0.12566         	8.19995598e-04	2.49550490e-04	6.78048620e-04	4.82909494e-04	1.59077594e-04	2.31638410e-05
0.12568         	8.18759419e-04	2.49949096e-04	6.76814922e-04	4.80643518e-04	1.60554546e-04	2.30863641e-05
0.1257          	8.17931237e-04	2.50275071e-04	6.74858410e-04	4.78998602e-04	1.62049942e-04	2.30274886e-05
0.12572         	8.17248776e-04	2.50639426e-04	6.71546972e-04	4.77788667e-04	1.63560948e-04	2.29708555e-05
0.12574         	8.16458435e-04	2.50898714e-04	6.67769748e-04	4.76546987e-04	1.65087303e-04	2.28748752e-05
0.12576         	8.15531706e-04	2.51139503e-04	6.64224145e-04	4.75284985e-04	1.66673063e-04	2.27983109e-05
0.12578         	8.14389307e-04	2.51448821e-04	6.60036123e-04	4.74347229e-04	1.68299982e-04	2.27256985e-05
0.1258          	8.13233770e-04	2.51837123e-04	6.55188514e-04	4.73451742e-04	1.69755892e-04	2.26599222e-05
0.12582         	8.12225654e-04	2.52211943e-04	6.50819269e-04	4.72585570e-04	1.71218085e-04	2.26041222e-05
0.12584         	8.11367467e-04	2.52566149e-04	6.47066210e-04	4.71282164e-04	1.72803550e-04	2.25604155e-05
0.12586         	8.10382053e-04	2.52829586e-04	6.43138742e-04	4.69235009e-04	1.74409075e-04	2.25367365e-05
0.12588         	8.09387289e-04	2.52971252e-04	6.38830022e-04	4.67890567e-04	1.76038486e-04	2.25318711e-05
0.1259          	8.08214676e-04	2.53171756e-04	6.34470154e-04	4.66474642e-04	1.77691746e-04	2.25345290e-05
0.12592         	8.06904347e-04	2.53443583e-04	6.32281763e-04	4.64909164e-04	1.79364749e-04	2.25533228e-05
0.12594         	8.05547287e-04	2.53709251e-04	6.30648735e-04	4.63514194e-04	1.81057439e-04	2.25930015e-05
0.12596         	8.04194755e-04	2.53951272e-04	6.30167489e-04	4.62160194e-04	1.82769712e-04	2.26366092e-05
0.12598         	8.02673476e-04	2.53981785e-04	6.29892157e-04	4.61341497e-04	1.84587363e-04	2.26556626e-05
0.126           	8.01428967e-04	2.54058733e-04	6.29304263e-04	4.60750553e-04	1.86451514e-04	2.26638702e-05
0.12602         	8.00607372e-04	2.54251922e-04	6.27365622e-04	4.60673080e-04	1.88343166e-04	2.27024774e-05
0.12604         	7.99695069e-04	2.54587004e-04	6.24797169e-04	4.60703497e-04	1.90270612e-04	2.27345220e-05
0.12606         	7.98715947e-04	2.54881978e-04	6.21176048e-04	4.60646935e-04	1.92231560e-04	2.27770000e-05
0.12608         	7.97678457e-04	2.55125706e-04	6.16724419e-04	4.60308664e-04	1.94226878e-04	2.28043590e-05
0.1261          	7.96679367e-04	2.55312467e-04	6.11533877e-04	4.59766349e-04	1.96263295e-04	2.28574458e-05
0.12612         	7.95586438e-04	2.55460557e-04	6.06274574e-04	4.58542418e-04	1.98339475e-04	2.29247595e-05
0.12614         	7.94550515e-04	2.55731644e-04	6.02307754e-04	4.57262939e-04	2.00455385e-04	2.29975690e-05
0.12616         	7.93595512e-04	2.56194355e-04	5.99144192e-04	4.56347761e-04	2.02870845e-04	2.30738460e-05
0.12618         	7.92437586e-04	2.56633488e-04	5.95936508e-04	4.55127927e-04	2.05391078e-04	2.31847307e-05
0.1262          	7.91192159e-04	2.57046304e-04	5.92800163e-04	4.53996963e-04	2.07944870e-04	2.33304114e-05
0.12622         	7.89813138e-04	2.57436314e-04	5.90219371e-04	4.53022742e-04	2.10538647e-04	2.34623131e-05
0.12624         	7.88341936e-04	2.57853383e-04	5.87693858e-04	4.52055623e-04	2.13170666e-04	2.36067628e-05
0.12626         	7.86860255e-04	2.58355155e-04	5.85320730e-04	4.51028742e-04	2.15842127e-04	2.37738946e-05
0.12628         	7.85449769e-04	2.58797988e-04	5.84208214e-04	4.50473941e-04	2.18528705e-04	2.39277517e-05
0.1263          	7.84082948e-04	2.59208277e-04	5.83087724e-04	4.50191759e-04	2.21131538e-04	2.40650530e-05
0.12632         	7.82810023e-04	2.59537117e-04	5.81411770e-04	4.50240817e-04	2.23798620e-04	2.42083361e-05
0.12634         	7.81502533e-04	2.59790491e-04	5.79802063e-04	4.50185288e-04	2.26530934e-04	2.43758562e-05
0.12636         	7.80153649e-04	2.60040769e-04	5.77892584e-04	4.50086901e-04	2.29024336e-04	2.45243298e-05
0.12638         	7.79532833e-04	2.60314520e-04	5.75590563e-04	4.49942476e-04	2.30750546e-04	2.47280492e-05
0.1264          	7.78918389e-04	2.60705335e-04	5.71945240e-04	4.49587529e-04	2.32235929e-04	2.49316292e-05
0.12642         	7.78332568e-04	2.61070592e-04	5.68126901e-04	4.49465400e-04	2.32367636e-04	2.51728348e-05
0.12644         	7.77714786e-04	2.61509780e-04	5.64281023e-04	4.49132305e-04	2.31830142e-04	2.54630299e-05
0.12646         	7.76862221e-04	2.61790146e-04	5.60728423e-04	4.48364831e-04	2.31117209e-04	2.58351668e-05
0.12648         	7.75963894e-04	2.62044923e-04	5.57020508e-04	4.47498689e-04	2.30275226e-04	2.63385756e-05
0.1265          	7.75022296e-04	2.62293115e-04	5.53352196e-04	4.46625642e-04	2.28977275e-04	2.68721967e-05
0.12652         	7.73815586e-04	2.62537365e-04	5.50100320e-04	4.44458188e-04	2.27612326e-04	2.74735650e-05
0.12654         	7.73025500e-04	2.62743768e-04	5.47177885e-04	4.42286664e-04	2.26206645e-04	2.80956649e-05
0.12656         	7.72396695e-04	2.62898995e-04	5.44750486e-04	4.39964859e-04	2.25126739e-04	2.86944237e-05
0.12658         	7.71692385e-04	2.63069117e-04	5.42791045e-04	4.37756763e-04	2.23974585e-04	2.93745485e-05
0.1266          	7.70907521e-04	2.63311543e-04	5.40734058e-04	4.35463299e-04	2.22724368e-04	3.01300504e-05
0.12662         	7.69963199e-04	2.63559242e-04	5.37787012e-04	4.33153665e-04	2.22588910e-04	3.09123860e-05
0.12664         	7.68851214e-04	2.63793663e-04	5.34397777e-04	4.30996135e-04	2.24636280e-04	3.17732109e-05
0.12666         	7.67621008e-04	2.64024104e-04	5.31196963e-04	4.28879138e-04	2.27667426e-04	3.26993392e-05
0.12668         	7.66427329e-04	2.64224980e-04	5.28707563e-04	4.27443245e-04	2.31619972e-04	3.37548966e-05
0.1267          	7.65150855e-04	2.64456836e-04	5.25905826e-04	4.26767372e-04	2.39426920e-04	3.48143715e-05
0.12672         	7.63806897e-04	2.64731007e-04	5.23124767e-04	4.26879667e-04	2.47785187e-04	3.57889193e-05
0.12674         	7.62403845e-04	2.65011882e-04	5.19875036e-04	4.27050989e-04	2.56662179e-04	3.65967722e-05
0.12676         	7.60970852e-04	2.65201812e-04	5.16233336e-04	4.27177757e-04	2.66415677e-04	3.74441520e-05
0.12678         	7.59981534e-04	2.65439230e-04	5.13124414e-04	4.27188258e-04	2.78982680e-04	3.83124438e-05
0.1268          	7.59002248e-04	2.65752755e-04	5.10200291e-04	4.27521411e-04	2.92542267e-04	3.93097369e-05
0.12682         	7.57976717e-04	2.66099943e-04	5.06980887e-04	4.27814859e-04	3.07559154e-04	4.03616335e-05
0.12684         	7.56970465e-04	2.66426317e-04	5.05594136e-04	4.28174686e-04	3.22028721e-04	4.14797523e-05
0.12686         	7.55939530e-04	2.66761427e-04	5.05245345e-04	4.28423775e-04	3.36663850e-04	4.26639466e-05
0.12688         	7.55050643e-04	2.66982234e-04	5.05257171e-04	4.28527308e-04	3.42956191e-04	4.31189809e-05
0.1269          	7.54692518e-04	2.67263539e-04	5.04934886e-04	4.28501681e-04	3.48217315e-04	4.34272827e-05
0.12692         	7.54233262e-04	2.67769928e-04	5.03888398e-04	4.28634595e-04	3.53654248e-04	4.37437039e-05
0.12694         	7.53686649e-04	2.68343621e-04	5.02624183e-04	4.28520700e-04	3.56253763e-04	4.37708715e-05
0.12696         	7.52875516e-04	2.68940400e-04	5.01257522e-04	4.28015247e-04	3.59402611e-04	4.37428393e-05
0.12698         	7.51817424e-04	2.69578187e-04	4.99435413e-04	4.27188391e-04	3.62437288e-04	4.37172130e-05
0.127           	7.50762997e-04	2.70349845e-04	4.97422316e-04	4.26774462e-04	3.63527502e-04	4.34798212e-05
0.12702         	7.49415679e-04	2.70859032e-04	4.96197991e-04	4.25592358e-04	3.63063496e-04	4.30930394e-05
0.12704         	7.48088372e-04	2.71329581e-04	4.94822074e-04	4.23745894e-04	3.62141005e-04	4.29419520e-05
0.12706         	7.46743731e-04	2.71860474e-04	4.93700938e-04	4.21920567e-04	3.60804114e-04	4.35829294e-05
0.12708         	7.45346791e-04	2.72400599e-04	4.92876580e-04	4.20138367e-04	3.59057474e-04	4.46313611e-05
0.1271          	7.43912142e-04	2.72938634e-04	4.91979918e-04	4.18441983e-04	3.55870283e-04	4.56111588e-05
0.12712         	7.42502278e-04	2.73506604e-04	4.92462843e-04	4.16607426e-04	3.52112896e-04	4.67923210e-05
0.12714         	7.41308600e-04	2.74174566e-04	4.92923669e-04	4.14862533e-04	3.47825348e-04	4.79617210e-05
0.12716         	7.40105920e-04	2.74829499e-04	4.92754046e-04	4.13854043e-04	3.43006947e-04	4.90522046e-05
0.12718         	7.38920751e-04	2.75481534e-04	4.92103486e-04	4.12801293e-04	3.37658425e-04	5.00951527e-05
0.1272          	7.37749515e-04	2.76111787e-04	4.91163550e-04	4.12066559e-04	3.31788593e-04	5.10862422e-05
0.12722         	7.36515371e-04	2.76695101e-04	4.89764253e-04	4.11227467e-04	3.25758979e-04	5.20171710e-05
0.12724         	7.35277235e-04	2.77335444e-04	4.88614587e-04	4.10377247e-04	3.19893746e-04	5.29542919e-05
0.12726         	7.33976677e-04	2.77903606e-04	4.87514589e-04	4.09325978e-04	3.14495604e-04	5.41111697e-05
0.12728         	7.32579475e-04	2.78552450e-04	4.86093468e-04	4.08286052e-04	3.10819784e-04	5.53734847e-05
0.1273          	7.31202121e-04	2.79060530e-04	4.84612640e-04	4.06983940e-04	3.06972792e-04	5.64940946e-05
0.12732         	7.29752458e-04	2.79694962e-04	4.83306163e-04	4.05873945e-04	3.04711128e-04	5.74034212e-05
0.12734         	7.28218344e-04	2.80062829e-04	4.82130867e-04	4.04281147e-04	3.01410921e-04	5.80651931e-05
0.12736         	7.26643316e-04	2.80628755e-04	4.80132232e-04	4.03157195e-04	2.98673284e-04	5.85370059e-05
0.12738         	7.24970818e-04	2.81058845e-04	4.78037208e-04	4.01884048e-04	2.96492193e-04	5.88898372e-05
0.1274          	7.23329687e-04	2.81697615e-04	4.77722432e-04	4.01032694e-04	2.94526789e-04	5.90112461e-05
0.12742         	7.21536315e-04	2.82171684e-04	4.77884637e-04	4.00147845e-04	2.94496580e-04	5.86334403e-05
0.12744         	7.20212347e-04	2.82905788e-04	4.78619919e-04	4.00663811e-04	2.92073987e-04	5.85835671e-05
0.12746         	7.18209720e-04	2.83374797e-04	4.79492712e-04	3.99306999e-04	2.87417319e-04	5.86406949e-05
0.12748         	7.16354508e-04	2.84157734e-04	4.79820106e-04	3.98112581e-04	2.82514729e-04	5.86252803e-05
0.1275          	7.14523857e-04	2.84794728e-04	4.80932149e-04	3.96479597e-04	2.77265251e-04	5.85888196e-05
0.12752         	7.12777710e-04	2.85763813e-04	4.81715715e-04	3.94420345e-04	2.72728181e-04	5.84959285e-05
0.12754         	7.11441007e-04	2.86400330e-04	4.82111630e-04	3.93219657e-04	2.68252485e-04	5.84064818e-05
0.12756         	7.10255613e-04	2.87118347e-04	4.82062796e-04	3.92219677e-04	2.63553708e-04	5.82737479e-05
0.12758         	7.08584506e-04	2.87293536e-04	4.82088608e-04	3.90691437e-04	2.60175164e-04	5.82938394e-05
0.1276          	7.06797613e-04	2.87800384e-04	4.81400095e-04	3.89225978e-04	2.56540860e-04	5.83641696e-05
0.12762         	7.05226385e-04	2.88108994e-04	4.81110226e-04	3.87593318e-04	2.52558302e-04	5.84238536e-05
0.12764         	7.03615852e-04	2.88769725e-04	4.80203922e-04	3.86341345e-04	2.48145682e-04	5.84962437e-05
0.12766         	7.01747253e-04	2.89125354e-04	4.79290915e-04	3.85119789e-04	2.42672642e-04	5.84956293e-05
0.12768         	7.00103345e-04	2.89519102e-04	4.78798387e-04	3.84008188e-04	2.36972199e-04	5.84349495e-05
0.1277          	6.98292820e-04	2.89625333e-04	4.78423110e-04	3.83192765e-04	2.31093792e-04	5.83634963e-05
0.12772         	6.96578176e-04	2.89823945e-04	4.78522480e-04	3.82957875e-04	2.25996968e-04	5.82245309e-05
0.12774         	6.94869052e-04	2.89715207e-04	4.79757089e-04	3.82539467e-04	2.22591479e-04	5.80795917e-05
0.12776         	6.93073349e-04	2.89674117e-04	4.80335062e-04	3.81999891e-04	2.18857443e-04	5.79769354e-05
0.12778         	6.91186874e-04	2.89514399e-04	4.80608410e-04	3.81447450e-04	2.17028093e-04	5.80176466e-05
0.1278          	6.89366525e-04	2.89259125e-04	4.81182011e-04	3.81052482e-04	2.14423466e-04	5.79910547e-05
0.12782         	6.87640710e-04	2.88863253e-04	4.81301994e-04	3.80826095e-04	2.12367244e-04	5.78459659e-05
0.12784         	6.86297172e-04	2.88489300e-04	4.81313797e-04	3.80637433e-04	2.10065338e-04	5.77483736e-05
0.12786         	6.85068292e-04	2.88181303e-04	4.80932526e-04	3.80426549e-04	2.07944099e-04	5.77858219e-05
0.12788         	6.83940647e-04	2.87991075e-04	4.80486729e-04	3.80366260e-04	2.04797576e-04	5.76911489e-05
0.1279          	6.83046864e-04	2.87734660e-04	4.80326940e-04	3.80348901e-04	2.00956308e-04	5.74648401e-05
0.12792         	6.81999552e-04	2.87611560e-04	4.79736219e-04	3.80636024e-04	1.99445999e-04	5.74236267e-05
0.12794         	6.81019531e-04	2.87607674e-04	4.79041326e-04	3.81189667e-04	1.97678484e-04	5.74248627e-05
0.12796         	6.80143037e-04	2.87614883e-04	4.78071202e-04	3.81611830e-04	1.98074758e-04	5.73448662e-05
0.12798         	6.79191980e-04	2.87691357e-04	4.76939816e-04	3.81927238e-04	1.98647352e-04	5.72654393e-05
0.128           	6.78223075e-04	2.87870784e-04	4.76960199e-04	3.82328500e-04	1.98904733e-04	5.71428645e-05
0.12802         	6.77459760e-04	2.88227292e-04	4.77712185e-04	3.82935726e-04	1.98476079e-04	5.70071345e-05
0.12804         	6.76866705e-04	2.88604207e-04	4.78854853e-04	3.83579350e-04	1.97409290e-04	5.68125685e-05
0.12806         	6.76238371e-04	2.89014731e-04	4.79569106e-04	3.84315768e-04	1.95762601e-04	5.64992714e-05
0.12808         	6.75645152e-04	2.89505020e-04	4.80274367e-04	3.85188626e-04	1.94217656e-04	5.60946784e-05
0.1281          	6.75202453e-04	2.89937862e-04	4.80568925e-04	3.85852256e-04	1.92295403e-04	5.56631448e-05
0.12812         	6.74893418e-04	2.90388841e-04	4.80543400e-04	3.86445030e-04	1.89956747e-04	5.51876648e-05
0.12814         	6.74422864e-04	2.90820808e-04	4.80378998e-04	3.86580880e-04	1.87231609e-04	5.47052285e-05
0.12816         	6.73891615e-04	2.91221380e-04	4.80020540e-04	3.87077309e-04	1.84071024e-04	5.41537041e-05
0.12818         	6.73395978e-04	2.91084803e-04	4.79430993e-04	3.87177258e-04	1.80064014e-04	5.35075706e-05
0.1282          	6.73035075e-04	2.90858897e-04	4.79030670e-04	3.87168460e-04	1.77976661e-04	5.28227235e-05
0.12822         	6.72438932e-04	2.90670023e-04	4.79723588e-04	3.87263789e-04	1.78209090e-04	5.20970130e-05
0.12824         	6.71945245e-04	2.90426788e-04	4.80240528e-04	3.87519030e-04	1.78248815e-04	5.14681079e-05
0.12826         	6.71604925e-04	2.90107574e-04	4.80512527e-04	3.87936916e-04	1.78038346e-04	5.09105871e-05
0.12828         	6.71358583e-04	2.89721512e-04	4.80424358e-04	3.88338155e-04	1.77762903e-04	5.04594134e-05
0.1283          	6.70989098e-04	2.89149952e-04	4.81250280e-04	3.88662375e-04	1.77649163e-04	5.00799409e-05
0.12832         	6.70681473e-04	2.88602785e-04	4.82943973e-04	3.89523393e-04	1.76634483e-04	4.97420886e-05
0.12834         	6.70441277e-04	2.88088448e-04	4.84689516e-04	3.90543462e-04	1.75145234e-04	4.95384632e-05
0.12836         	6.70402554e-04	2.87466501e-04	4.86304943e-04	3.91178447e-04	1.74529735e-04	4.93811167e-05
0.12838         	6.70072607e-04	2.86920391e-04	4.87562423e-04	3.92005156e-04	1.73918928e-04	4.91564439e-05
0.1284          	6.69979302e-04	2.86439535e-04	4.88774511e-04	3.93143297e-04	1.72598360e-04	4.88169401e-05
0.12842         	6.69737857e-04	2.86020828e-04	4.89096498e-04	3.94427787e-04	1.70904201e-04	4.84194867e-05
0.12844         	6.69736031e-04	2.85592738e-04	4.89399086e-04	3.95984447e-04	1.69681088e-04	4.80014842e-05
